0.000000000000000000e+00,8.313071483607641088e-02
2.000000000000000042e-03,1.042626931538025575e-01
4.000000000000000083e-03,1.200253328445110429e-01
6.000000000000000125e-03,1.354181186275979498e-01
8.000000000000000167e-03,1.724431894987208946e-01
1.000000000000000021e-02,1.721645056158000175e-01
1.200000000000000025e-02,1.777225981483134265e-01
1.400000000000000029e-02,2.061308993896571462e-01
1.600000000000000033e-02,2.214723167647701940e-01
1.799999999999999864e-02,2.245623449299756769e-01
2.000000000000000042e-02,2.416520971627707515e-01
2.199999999999999872e-02,2.726399246745480620e-01
2.400000000000000050e-02,2.637632044938090781e-01
2.599999999999999881e-02,2.658396987617303031e-01
2.800000000000000058e-02,2.865003866405420596e-01
2.999999999999999889e-02,2.791369787259365132e-01
3.200000000000000067e-02,2.613372764737400544e-01
3.400000000000000244e-02,2.763710097861007964e-01
3.599999999999999728e-02,2.810325329755182233e-01
3.799999999999999906e-02,2.567362837842886436e-01
4.000000000000000083e-02,2.650579862256160490e-01
4.200000000000000261e-02,2.726665974995302055e-01
4.399999999999999745e-02,2.525303586196518957e-01
4.599999999999999922e-02,2.295605213935918432e-01
4.800000000000000100e-02,2.417970132654100324e-01
5.000000000000000278e-02,2.197203455133691363e-01
5.199999999999999761e-02,1.798102206463585151e-01
5.399999999999999939e-02,1.974092239335658860e-01
5.600000000000000117e-02,1.852976250446403128e-01
5.800000000000000294e-02,1.570775379953759654e-01
5.999999999999999778e-02,1.637701664976488058e-01
6.199999999999999956e-02,1.726632197502442068e-01
6.400000000000000133e-02,1.453855767727239012e-01
6.600000000000000311e-02,1.267528213913481638e-01
6.800000000000000488e-02,1.359786469246454799e-01
7.000000000000000666e-02,1.028989663734629911e-01
7.199999999999999456e-02,6.043373079683733717e-02
7.399999999999999634e-02,6.081374079539654531e-02
7.599999999999999811e-02,4.278328377389980369e-02
7.799999999999999989e-02,-6.187384546962100378e-03
8.000000000000000167e-02,-4.088342028005066166e-03
8.200000000000000344e-02,-3.715753338525076051e-03
8.400000000000000522e-02,-4.177120761398080834e-02
8.599999999999999312e-02,-5.435703762467477412e-02
8.799999999999999489e-02,-5.096774177631797909e-02
8.999999999999999667e-02,-8.003707656267872173e-02
9.199999999999999845e-02,-1.233279668358375769e-01
9.400000000000000022e-02,-1.230701332178755492e-01
9.600000000000000200e-02,-1.421304143429596711e-01
9.800000000000000377e-02,-1.916083586047145348e-01
1.000000000000000056e-01,-1.964009073340142464e-01
1.019999999999999934e-01,-1.825564503961888962e-01
1.039999999999999952e-01,-2.237189604930419073e-01
1.059999999999999970e-01,-2.235220353200851329e-01
1.079999999999999988e-01,-1.970149408953041636e-01
1.100000000000000006e-01,-2.107097037766254566e-01
1.120000000000000023e-01,-2.335650491843325183e-01
1.140000000000000041e-01,-2.017255529130317637e-01
1.160000000000000059e-01,-2.019447006205461748e-01
1.179999999999999938e-01,-2.394923477211416407e-01
1.199999999999999956e-01,-2.178677136122894320e-01
1.219999999999999973e-01,-2.027754701004696458e-01
1.239999999999999991e-01,-2.341381023166561326e-01
1.260000000000000009e-01,-2.371225854766995655e-01
1.280000000000000027e-01,-2.019886998141783019e-01
1.300000000000000044e-01,-2.263702562164202903e-01
1.320000000000000062e-01,-2.529015908499716581e-01
1.340000000000000080e-01,-2.176631162161001554e-01
1.360000000000000098e-01,-2.284416400166663919e-01
1.380000000000000115e-01,-2.670428055099146047e-01
1.400000000000000133e-01,-2.481374983112503430e-01
1.419999999999999873e-01,-2.239673088247758903e-01
1.439999999999999891e-01,-2.623884529811442712e-01
1.459999999999999909e-01,-2.537025345159789058e-01
1.479999999999999927e-01,-2.014691058108847299e-01
1.499999999999999944e-01,-2.228361599640169832e-01
1.519999999999999962e-01,-2.354173138489517869e-01
1.539999999999999980e-01,-1.797110753451630349e-01
1.559999999999999998e-01,-1.830435273122010265e-01
1.580000000000000016e-01,-2.199625581157796939e-01
1.600000000000000033e-01,-1.878830047756745725e-01
1.620000000000000051e-01,-1.588201032730968409e-01
1.640000000000000069e-01,-2.112201802874176249e-01
1.660000000000000087e-01,-1.982752302870694761e-01
1.680000000000000104e-01,-1.416244489877675206e-01
1.700000000000000122e-01,-1.802850251303640128e-01
1.719999999999999862e-01,-1.977437926992043626e-01
1.739999999999999880e-01,-1.325015002569615574e-01
